Data/Hora,RMS,Peak,Clipping,Clipping_pct,SNR,Diagnóstico,Participantes
2026-05-25 08:19:22,0.0504,0.3434,0,0.0000,25.88,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:24,0.0737,0.3661,0,0.0000,7.04,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:26,0.0769,0.3640,0,0.0000,6.49,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:29,0.0475,0.3594,0,0.0000,25.39,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:31,0.0749,0.3529,0,0.0000,15.47,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:33,0.0688,0.3376,0,0.0000,19.31,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:36,0.0625,0.3811,0,0.0000,11.22,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:38,0.0485,0.3433,0,0.0000,19.39,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:40,0.0572,0.3554,0,0.0000,43.04,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:43,0.0756,0.3574,0,0.0000,25.60,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:45,0.0556,0.3412,0,0.0000,30.89,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:48,0.0090,0.1225,0,0.0000,31.46,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:19:50,0.0740,0.3777,0,0.0000,29.80,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:52,0.0814,0.3792,0,0.0000,15.04,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:55,0.0481,0.3324,0,0.0000,9.83,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:57,0.0400,0.3218,0,0.0000,27.91,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:19:59,0.0618,0.3690,0,0.0000,26.25,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:01,0.0398,0.3173,0,0.0000,32.09,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:04,0.0037,0.0429,0,0.0000,29.68,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:20:06,0.0487,0.3370,0,0.0000,32.74,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:08,0.0590,0.3382,0,0.0000,17.49,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:11,0.0550,0.3400,0,0.0000,22.89,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:13,0.0585,0.3473,0,0.0000,35.88,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:16,0.0732,0.3927,0,0.0000,40.68,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:18,0.0080,0.1516,0,0.0000,12.63,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:20:20,0.0075,0.0849,0,0.0000,11.02,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:20:22,0.0608,0.3330,0,0.0000,26.46,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:25,0.0880,0.3608,0,0.0000,9.49,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:27,0.0535,0.3430,0,0.0000,22.55,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:29,0.0698,0.3748,0,0.0000,25.74,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:32,0.0756,0.3541,0,0.0000,34.10,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:34,0.0858,0.3712,0,0.0000,18.11,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:37,0.0731,0.3537,0,0.0000,33.92,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:39,0.0497,0.3425,0,0.0000,40.10,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:41,0.0684,0.3516,0,0.0000,21.07,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:44,0.0248,0.3330,0,0.0000,19.52,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:46,0.0515,0.3658,0,0.0000,29.83,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:48,0.0652,0.3384,0,0.0000,28.42,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:51,0.0723,0.3707,0,0.0000,4.94,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:53,0.0360,0.3262,0,0.0000,39.82,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:55,0.0690,0.3615,0,0.0000,23.57,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:20:58,0.0770,0.3451,0,0.0000,9.78,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:00,0.0552,0.3660,0,0.0000,26.97,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:02,0.0666,0.3679,0,0.0000,9.10,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:05,0.0718,0.3614,0,0.0000,9.50,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:07,0.0522,0.3943,0,0.0000,15.47,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:09,0.0223,0.1707,0,0.0000,30.03,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:12,0.0224,0.1695,0,0.0000,38.48,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:14,0.0160,0.1256,0,0.0000,21.39,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:16,0.0209,0.1733,0,0.0000,31.38,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:19,0.0211,0.1546,0,0.0000,40.13,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:21,0.0146,0.1272,0,0.0000,38.32,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:23,0.0245,0.1728,0,0.0000,36.58,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:26,0.0177,0.1691,0,0.0000,25.16,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:28,0.0191,0.1708,0,0.0000,42.32,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:30,0.0150,0.1606,0,0.0000,22.68,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:33,0.0142,0.1378,0,0.0000,26.45,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:35,0.0223,0.1698,0,0.0000,25.80,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:37,0.0179,0.1561,0,0.0000,25.68,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:40,0.0255,0.1694,0,0.0000,24.05,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:42,0.0203,0.1336,0,0.0000,34.59,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:44,0.0085,0.0695,0,0.0000,34.22,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:21:47,0.0145,0.1624,0,0.0000,29.98,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:49,0.0264,0.1638,0,0.0000,35.92,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:51,0.0143,0.1671,0,0.0000,19.58,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:54,0.0031,0.0438,0,0.0000,14.21,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:21:56,0.0159,0.1636,0,0.0000,34.27,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:21:58,0.0217,0.1707,0,0.0000,42.97,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:01,0.0067,0.1037,0,0.0000,18.74,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:22:03,0.0090,0.0850,0,0.0000,32.26,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:22:05,0.0263,0.1733,0,0.0000,39.29,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:08,0.0047,0.0729,0,0.0000,3.98,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:22:10,0.0067,0.0523,0,0.0000,34.22,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:22:12,0.0275,0.1701,0,0.0000,45.75,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:15,0.0064,0.0776,0,0.0000,30.81,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:22:17,0.0235,0.1704,0,0.0000,41.44,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:19,0.0184,0.1122,0,0.0000,31.68,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:22,0.0207,0.1725,0,0.0000,29.35,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:24,0.0042,0.0233,0,0.0000,22.78,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:22:26,0.0217,0.1713,0,0.0000,39.49,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:29,0.0215,0.1724,0,0.0000,41.32,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:31,0.0189,0.1710,0,0.0000,35.28,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:33,0.0173,0.1483,0,0.0000,42.95,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:36,0.0172,0.1260,0,0.0000,43.72,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:38,0.0210,0.1712,0,0.0000,17.34,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:40,0.0202,0.1703,0,0.0000,46.86,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:43,0.0249,0.1628,0,0.0000,22.35,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:45,0.0040,0.0444,0,0.0000,34.53,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:22:48,0.0206,0.1621,0,0.0000,29.19,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:50,0.0124,0.1308,0,0.0000,38.48,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:52,0.0161,0.1457,0,0.0000,30.91,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:55,0.0222,0.1468,0,0.0000,43.13,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:57,0.0128,0.1497,0,0.0000,21.16,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:22:59,0.0157,0.1017,0,0.0000,28.39,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:01,0.0227,0.1422,0,0.0000,29.52,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:04,0.0183,0.1704,0,0.0000,39.15,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:06,0.0134,0.1356,0,0.0000,27.52,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:08,0.0099,0.0798,0,0.0000,27.74,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:23:11,0.0183,0.1712,0,0.0000,32.60,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:13,0.0135,0.1672,0,0.0000,34.37,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:16,0.0027,0.0447,0,0.0000,27.99,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:23:18,0.0138,0.1256,0,0.0000,30.79,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:20,0.0250,0.1708,0,0.0000,36.11,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:23,0.0193,0.1756,0,0.0000,21.03,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:25,0.0126,0.1159,0,0.0000,41.81,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:27,0.0289,0.1721,0,0.0000,46.66,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:29,0.0210,0.1739,0,0.0000,29.73,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:32,0.0278,0.1710,0,0.0000,33.13,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:34,0.0275,0.1737,0,0.0000,36.73,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:36,0.0108,0.1101,0,0.0000,37.45,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:39,0.0241,0.1715,0,0.0000,38.35,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:41,0.0237,0.1732,0,0.0000,39.60,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:43,0.0130,0.1161,0,0.0000,39.48,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:46,0.0100,0.0770,0,0.0000,37.95,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:23:48,0.0246,0.1721,0,0.0000,39.48,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:50,0.0169,0.1180,0,0.0000,30.17,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:53,0.0093,0.0948,0,0.0000,32.34,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:23:55,0.0137,0.0929,0,0.0000,41.51,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:23:57,0.0180,0.1700,0,0.0000,31.75,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:00,0.0235,0.1710,0,0.0000,23.91,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:02,0.0218,0.1591,0,0.0000,42.53,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:05,0.0182,0.1733,0,0.0000,26.12,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:07,0.0094,0.1021,0,0.0000,37.01,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:24:09,0.0233,0.1710,0,0.0000,45.75,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:12,0.0180,0.1710,0,0.0000,25.63,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:14,0.0288,0.1786,0,0.0000,22.82,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:16,0.0151,0.1490,0,0.0000,21.58,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:19,0.0209,0.1723,0,0.0000,37.73,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:21,0.0172,0.1447,0,0.0000,43.31,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:23,0.0223,0.1626,0,0.0000,46.34,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:26,0.0140,0.1406,0,0.0000,26.43,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:28,0.0266,0.1719,0,0.0000,45.24,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:30,0.0339,0.1741,0,0.0000,45.92,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:33,0.0319,0.1718,0,0.0000,42.22,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:35,0.0038,0.0467,0,0.0000,33.35,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:24:37,0.0260,0.1736,0,0.0000,28.54,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:40,0.0004,0.0071,0,0.0000,10.04,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:24:42,0.0212,0.1447,0,0.0000,28.37,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:45,0.0180,0.1461,0,0.0000,45.12,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:47,0.0216,0.1713,0,0.0000,37.10,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:50,0.0269,0.1726,0,0.0000,34.76,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:52,0.0163,0.1272,0,0.0000,26.16,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:24:55,0.0070,0.0985,0,0.0000,13.37,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:24:57,0.0051,0.0588,0,0.0000,19.65,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:25:00,0.0224,0.1730,0,0.0000,28.18,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:02,0.0276,0.1710,0,0.0000,30.86,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:05,0.0113,0.1711,0,0.0000,40.07,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:07,0.0226,0.1725,0,0.0000,32.91,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:10,0.0259,0.1725,0,0.0000,47.83,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:13,0.0208,0.1536,0,0.0000,44.05,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:15,0.0063,0.0728,0,0.0000,25.32,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:25:18,0.0236,0.1639,0,0.0000,21.87,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:20,0.0240,0.1739,0,0.0000,43.09,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:22,0.0185,0.1444,0,0.0000,22.61,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:25,0.0199,0.1691,0,0.0000,28.54,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:27,0.0254,0.1694,0,0.0000,29.72,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:29,0.0205,0.1705,0,0.0000,40.49,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:32,0.0253,0.1728,0,0.0000,31.00,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:34,0.0214,0.1711,0,0.0000,33.30,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:37,0.0272,0.1729,0,0.0000,42.71,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:39,0.0282,0.1731,0,0.0000,45.25,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:41,0.0217,0.1733,0,0.0000,33.27,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:44,0.0291,0.1708,0,0.0000,29.96,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:46,0.0158,0.1115,0,0.0000,30.60,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:48,0.0225,0.1742,0,0.0000,29.61,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:51,0.0225,0.1740,0,0.0000,32.34,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:53,0.0272,0.1742,0,0.0000,22.76,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:25:55,0.0050,0.0546,0,0.0000,25.59,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 08:25:58,0.0293,0.1662,0,0.0000,26.04,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:26:00,0.0168,0.1693,0,0.0000,38.30,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:26:02,0.0171,0.1726,0,0.0000,38.37,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:26:05,0.0152,0.1705,0,0.0000,27.16,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 08:26:07,0.0222,0.1723,0,0.0000,43.60,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up

